user_id,name,description,top_user,followers_count,friends_count,statuses_count,location,gender,verified,verified_reason,birthday,created_at,sunshine_credit,company,school,label
5845727383,D巫虹雨,_tfeD 씨가 되겠습니다.,,1170,214,962,其他,f,False,,摩羯座,2016-01-31 03:45:35,信用较好,,北京电影学院,['视频累计播放量8896']
1957660160,夜空中最亮的星_Ry,不忘初心❤️,,134,373,1523,北京 朝阳区,f,False,,天蝎座,2011-05-09 21:44:08,信用极好,,,[]
1892968444,ohhei,,,648,449,13872,北京 东城区,m,False,,双鱼座,2010-12-12 22:26:15,信用较好,,,['视频累计播放量596']
6353471416,菲克伊特,That'll fly flies at last.🎈,,34,172,2574,江西,f,False,, ,2017-08-24 11:59:53,信用较好,,,[]
5762468571,攀枝花平安西区,攀枝花市公安局西区分局官方微博,,141662,3910,40233,四川 攀枝花,m,True,四川省攀枝花市公安局西区分局官方微博, ,2015-11-16 17:19:24,信用较好,攀枝花市公安局西区分局,,['视频累计播放量626.4万']
1729798150,广东广播电视台城市之声,"天际传情,永远动听!城市之声,市场公认的广播顶尖品牌,拥有一批深受听众爱戴的主持人,为城市人群提供最到位的服务,被誉为资讯最全面的城市电台",1,311812,114,12609,广东 广州,m,True,FM103.6广东电台城市之声,1996-04-18 白羊座,2010-04-14 11:56:12,信用较好,广东广播电视台,,"['昨日发博12，阅读数1万+，互动数38', '视频累计播放量18.6万']"
6361099972,不摇了,镇魂,,1754,1222,5715,北京,f,True,超话粉丝大咖（陈立农超话）,双鱼座,2017-09-12 16:42:58,信用较好,,,['视频累计播放量1.4万']
5462073676,_XINYUZhaO,愿世间所有的美好都如约而至🌸,,105,40,61,黑龙江 大庆,f,False,,1996-03-30 白羊座,2015-01-04 20:02:12,信用较好,,,[]
7624637853,枢a0408,,,6,269,292,其他,f,False,,2002-11-29 射手座,2021-06-11 09:22:57,信用较好,,,[]
1548730983,猫小蝎-,,,772,248,5963,北京 海淀区,f,False,,1979-10-25 天蝎座,2010-11-12 10:24:58,信用较好,,北京广播电视大学,['视频累计播放量90']
2219546893,晴景jaicee,爱蓝天 爱白云 爱大海 爱摄影 爱美食 爱旅行,,237,141,417,北京 朝阳区,f,False,,天蝎座,2011-07-06 09:28:42,信用较好,,,['视频累计播放量3398']
7708039348,北青娱见,北京青年报文娱报道唯一官方微博账号——子非娱，怎知娱之见,1,3805336,546,16718,北京,m,True,北京青年报文娱新闻“娱见”官方微博,2000-09-01 处女座,2021-09-27 14:56:46,信用较好,,,"['娱乐明星领域 阅读数飙升', '昨日发博37，阅读数100万+，互动数1654', '视频累计播放量9601.7万']"
3199032517,多卫柠爸爸,一个心都碎了的人,,2310,420,2908,北京,m,False,,,2013-01-27 10:09:50,信用极好,,,['视频累计播放量5.8万']
7721875712,蔴醤,🐦：kilig_1115丨爱说废话丨两天一瑟瑟丨射手女x狮子男丨已婚💍另一半外号：爹系,,2191,33,693,北京,f,False,,射手座,2021-11-10 09:41:44,信用较好,,,['视频累计播放量18.3万']
3201519157,即墨发布,青岛市即墨区新闻中心官方微博,1,551866,548,33675,山东,m,True,中共青岛市即墨区委宣传部,,2012-12-25 17:19:16,信用较好,,,['视频累计播放量101.5万']
5500200143,株洲消防,,,60444,592,50410,湖南 株洲,m,True,湖南省株洲市消防救援支队官方微博,2015-02-05 水瓶座,2015-01-29 18:49:29,信用较好,,,['视频累计播放量18.4万']
7842099925,左柚·柚柚,刚入坑，顾九思顾九思顾九思！,,20,132,294,北京,f,False,,巨蟹座,2023-05-30 09:49:02,信用一般,,,['视频累计播放量15']
7142096327,甜酒xx_,温柔是人间宝藏🌿✨,,11,413,437,其他,f,False,, ,2019-05-16 08:36:01,信用较好,,华北科技学院,['视频累计播放量152']
3993012093,糖炒三斤栗子,忽晴忽雨的江湖，以梦为马，随处可栖,,177,448,215,北京 海淀区,f,False,,天秤座,2014-01-23 17:55:14,信用较好,,电子科技大学,['视频累计播放量1383']
1401755767,图行天下2010,浙江宁海竹林逸安，羲献门徒。在测绘遥感、地图与历史地理，书法羽球游泳跑步，关注燕园清华园 甘肃陇南巴蜀广元。志在优遊,,2045,77,5403,北京 海淀区,m,False,,1964-09-30 天秤座,2010-02-03 23:52:00,信用较好,测绘地理信息,中国科学院大学,['视频累计播放量9327']
7012066694,沙漠胡杨70707,吃喝玩乐最舒坦,,78,295,643,北京,m,False,, ,2019-02-27 11:13:14,信用较好,,,['视频累计播放量6338']
7457294097,山外山年外年_,尽挹西江，细斟北斗，万象为宾客,,24,29,4443,北京 西城区,f,False,,2000-09-21 处女座,2020-05-19 10:46:03,信用较好,有人卖酒仍卖花,,['视频累计播放量2万']
1428852625,风儿吹飘雪,让梦想一起飞翔！,,101,299,6863,北京 海淀区,m,False,,,2009-10-24 23:25:57,信用较好,,,[]
5973357857,今天考上SKY了吗,心情好 身体好 运气就好,,159,237,1461,辽宁,f,False,,巨蟹座,2016-06-30 00:13:39,信用较好,,东北财经大学,['视频累计播放量5506']
5816026856,杰哥的投资笔记,专注研究ETF十余年 擅长布局和波段 更多干货尽在杰哥公众号:杰哥的投资笔记,,33692,222,2556,北京 海淀区,m,True,超话主持人（杰哥的投资笔记超话）,双鱼座,2015-12-30 08:06:39,信用极好,,,"['财商新星', 'V指数 财经 52.97分', '昨日发博2，阅读数1万+，互动数189', '获赞赏次数35', '视频累计播放量3.4万']"
1779798452,豆豆你可长点心吧,Live your dream.🎈🌟🌹,,570,1643,2245,北京 西城区,f,False,,处女座,2010-07-31 17:48:20,信用较好,,Exeter,[]
6027313280,wwwdan喵,"Le vrai bonheur ne dépend d'aucun être, d'aucun objet extérieur. Il ne dépend que de nous.",,124,66,961,北京,f,False,,水瓶座,2016-09-20 17:41:56,信用较好,,,['视频累计播放量1718']
7812473635,用户7812473635,一万年太久 只争朝夕,,2,114,201,北京,f,False,,天蝎座,2023-01-03 20:29:57,信用较好,,北京航空航天大学,['视频累计播放量702']
7195436248,爱喝玛格丽特的狮子,,,146,638,15485,上海,f,False,,狮子座,2019-06-15 13:16:13,信用较好,,,['视频累计播放量5.3万']
6054507619,Haily_CC,,,43,90,130,海外,f,False,,双鱼座,2016-10-24 17:09:37,信用较好,,,[]
5035497355,凤凰网酒业,酒业风向标 内容全平台,,59665,335,13810,北京 朝阳区,m,False,,2014-02-14 水瓶座,2014-02-14 13:43:39,信用较好,凤凰网,,"['昨日发博3，阅读数1万+', '视频累计播放量1575.2万']"
5479108086,淮南特警,淮南公安特警官微,,4206,470,14621,安徽,m,True,安徽省淮南市公安局特警支队官方微博,2007-01-01 摩羯座,2015-01-15 12:20:49,信用较好,淮南市公安局,,['视频累计播放量5.2万']
1944132967,徐_小蒨,多肉。有刺。不挪窝。深度宅。据说可食用，难吃不负责。,,175,110,4574,北京 朝阳区,f,False,,2019-02-25 双鱼座,2011-01-31 18:07:42,信用较好,,北京化工大学,['视频累计播放量3605']
2586154864,金昌交警支队,和谐交通 服务人民,,124630,514,97780,甘肃 金昌,m,True,金昌市公安局交通警察支队官方微博,,2011-12-04 16:50:05,信用较好,,,['视频累计播放量8万']
1821715831,就爱天边那朵云,塞翁失马焉知非福,,7782,4916,74850,北京 东城区,m,False,,,2010-09-19 23:00:42,信用极好,,,"['昨日阅读数小于1000', '视频累计播放量7']"
5226066533,张律师在微博,,,1483,229,3636,北京,m,True,律师 头条文章作者,天蝎座,2014-11-29 07:06:47,信用较好,某律所,,"['视频累计播放量2904', '头条文章作者']"
1663918164,一双绣花鞋,,,9267,221,14302,海外,f,False,,2018-09-16 处女座,2009-11-26 11:51:49,信用较好,,,['视频累计播放量1157']
5639722756,除当事人另有约定外,勿把他人得，视为自己失。,,249,263,112,陕西 西安,f,False,,处女座,2015-06-25 16:07:44,信用较好,,,['视频累计播放量1269']
1453135647,天下有道则见,世界之大，尽收眼底。,,70,363,453,北京 海淀区,m,False,,1969-07-29 狮子座,2013-06-03 10:47:17,信用较好,,,['视频累计播放量288']
3744020384,不觉晓宇,把酒祝东风，且共从容。,,181,489,4419,北京 海淀区,f,False,,天蝎座,2013-08-25 13:08:48,信用极好,,,['视频累计播放量2277']
1894174727,Ang-Zyr,修短随化,,157,269,719,北京 海淀区,f,False,,天秤座,2010-12-16 00:25:10,信用较好,,,['视频累计播放量10.5万']
6990207262,小跑矮脚猫舍,TICA&CCLC双注册猫舍，专注于繁育甜美系小矮脚，定期会更新猫咪动态，联系vx13121251990，➕V请写原因,,2428,495,464,北京 丰台区,m,False,,水瓶座,2019-02-10 15:08:26,信用较好,,对外经济贸易大学,['视频累计播放量2.5万']
7806792249,小魔豚豚2023,希望家人朋友还有我的小月亮都顺顺利利 健健康康！微博是我的小小世界，不希望任何人对我的微博指指点点！,,4,12,801,北京,f,False,,1984-08-07 狮子座,2022-12-07 18:06:07,信用较好,,,[]
6284436900,子君称荷_,一切工作都会结束，除了爱。,,478,901,4854,福建 厦门,f,False,,2003-06-05 双子座,2017-06-20 19:16:16,信用较好,,Hogwarts School of Witchcraft and Wizardry,['视频累计播放量2.4万']
5538996861,-张高筱禾,“ 谁能一如既往   不改初见模样 ”,,119,208,552,北京 朝阳区,f,False,,1996-07-30 狮子座,2015-03-01 16:57:46,信用较好,,,['视频累计播放量4']
7844995422,winterrrrr201507,,,6,41,23,其他,f,False,,2005-11-05 天蝎座,2023-06-09 20:39:06,信用一般,,,[]
1167693151,Leahmuzi木子,,,2096,2493,24146,北京 大兴区,f,True,娱乐博主,,2011-06-19 11:31:16,信用较好,,,['视频累计播放量425.5万']
2342026390,lxl_shy_lock_夏洛克,🤓,,410,407,1956,北京 海淀区,m,False,,1996-05-18 金牛座,2011-08-25 18:51:22,信用极好,,,['视频累计播放量2978']
7071434304,峥嵘岁月V2023,问苍茫大地，谁主沉浮？,,115,221,402,北京,m,False,,1978-07-11 巨蟹座,2019-04-09 13:09:30,信用较好,,,['视频累计播放量172']
5247180523,zp1usww,哔哔机,,261,102,1118,四川 成都,f,False,,2002-07-01 巨蟹座,2014-08-10 10:53:13,信用较好,,,['视频累计播放量9317']
7576391850,许昌市建安区融媒体中心,,,377,165,7846,其他,f,True,许昌市建安区融媒体中心官方微博, ,2021-03-13 20:46:41,信用较好,,,['视频累计播放量5.4万']
7641608310,澄湛内心,澄湛内心，渐入正道。仗义执言，是因了解真相！,,54335,939,12927,其他,m,True,微博原创视频博主, ,2021-07-04 15:42:35,信用较好,,,['视频累计播放量205.5万']
7809758784,北极雪200502,,,2,101,30,其他,m,False,, ,2022-12-23 15:06:27,信用一般,,,[]
5251247192,能吃两碗米饭的爱哭鬼,昨日之日不可留,,145,439,678,辽宁 沈阳,f,False,,1997-08-08 狮子座,2014-08-13 17:05:15,信用较好,,沈阳师范大学,[]
5918987876,天津反邪教,弘扬科学精神，品读历史文化，关注民生发展，倡导健康生活，携手抵制邪教，共建和谐社会。,,4930,170,31375,天津,m,True,天津市反邪教协会官方微博, ,2016-05-05 17:30:20,信用较好,,,['视频累计播放量432']
7528760834,陌北200612,,,3,167,185,天津,f,False,,2001-01-15 摩羯座,2020-11-29 23:25:43,信用较好,,,['视频累计播放量21']
1741817712,噗噗Caramel,开心就好的超能力,,125,158,1519,北京,f,False,, ,2011-07-18 15:36:13,信用较好,,,['视频累计播放量2.5万']
7529786157,政视频,记录时代“政”能量,1,942429,610,11058,北京,m,True,中国网直播旗下政视频官方微博,1990-01-01 摩羯座,2020-12-02 16:10:08,信用较好,,,"['昨日发博6，阅读数1万+，互动数19', '视频累计播放量3882.9万']"
2054989631,超级马哥,没错，偶就是人称“马哥”的超级玛莉姐！,,284,368,2144,北京 朝阳区,f,False,,1985-08-20 狮子座,2011-03-30 14:13:27,信用较好,,,['视频累计播放量1890']
2034145177,新东方小元,"原北京新东方听力口语部总监,携女儿原创中英文科普系列视频《双语乐游动物园》,喜马拉雅FM《小元亲子英文电台》,喜马头部课《不一样的剑桥英语第1辑》",1,110646,226,13347,北京 海淀区,f,True,新东方 新东方20周年功勋教师，听力口语教学专家,1978-04-04 白羊座,2011-03-19 19:28:04,信用极好,北京新东方学校,北京外国语大学,"['教育领域 阅读数飙升', '昨日发博3，阅读数1万+，互动数10', '视频累计播放量31.4万']"
7797539080,百炼成金LPL,,,4,26,22,北京,m,False,,1994-10-24 天蝎座,2022-10-24 17:01:15,信用较好,,,['视频累计播放量10']
6001159026,无情的冷酷Black笔,平安顺利 呜拉巴哈🤟,,11,135,162,山西,f,False,,天秤座,2016-08-14 08:46:47,信用较好,,,['视频累计播放量594']
7507480137,H-8k_boshi,范丞丞.轻舟已过万重山,,270,335,311,广东,f,True,微博剪辑视频博主,2000-06-16 双子座,2020-09-26 19:05:34,信用较好,,,['视频累计播放量4.2万']
6033739574,不吃肥肉forever,,,25,499,483,北京,f,False,,1997-12-09 射手座,2016-09-29 14:12:04,信用较好,,北京化工大学,['视频累计播放量627']
7078108194,北京郭守敬纪念馆,,,35081,262,1031,其他,f,True,北京郭守敬纪念馆官方微博, ,2019-04-14 11:47:38,信用较好,,,['视频累计播放量56.8万']
5818658016,Foohaohao,恋爱和战斗都要勇往直前,,44,67,64,北京,m,True,2022年北京冬奥会演员,,2016-01-02 23:34:57,信用较好,,,['视频累计播放量308']
6407443158,传媒茶话会,中国经济传媒协会主管，探讨主流媒体融合话题,1,856610,281,21712,北京,m,True,传媒茶话会官方微博,摩羯座,2017-11-09 17:43:13,信用较好,,,"['昨日发博15，阅读数1万+，互动数195', '视频累计播放量474万']"
7065530321,张箫-2023,愿此生终老温柔，白云不羡仙乡。,,462,297,186,其他,m,False,, ,2019-04-05 14:22:25,信用较好,,,[]
6807952721,故宫角楼咖啡,穿越紫禁，寻一角回味。,,20899,580,1590,北京 东城区,f,True,故宫角楼咖啡官方微博, ,2018-10-30 13:22:33,信用较好,,,['视频累计播放量27.2万']
1933835102,Jenna干点正事吧,苍井葵，佐仓樱…我的笑点好低2333,,83,1082,785,北京 海淀区,f,False,,,2011-02-06 16:23:29,信用较好,,,[]
1845786531,熟鱼0_0,生活明朗，万物可爱,,1062,586,8202,广东 深圳,m,False,,1990-09-07 处女座,2010-11-03 10:08:49,信用较好,,深圳大学,['视频累计播放量4.9万']
2378480913,千树花园,山野里的人。,1,200705,3308,25693,其他,m,True,科学科普博主,2000-06-01 双子座,2011-09-24 06:41:23,信用极好,,华东师范大学,"['科学科普领域 涨粉飙升', '昨日发博4，阅读数1万+，互动数83', '获赞赏次数10', '视频累计播放量43万']"
1214012061,o小兔子-乖乖o,因为知足，所以更接近幸福！,,1163,299,5579,北京,f,False,,天蝎座,2009-09-04 22:01:14,信用极好,,,['视频累计播放量2411']
5463794433,新京报动新闻,更好的视觉报道。商业合作请联系邮箱dwtx_hr@163.com,1,7884448,381,25654,北京,f,True,新京报动新闻官方微博,2015-01-01 摩羯座,2015-01-05 20:47:53,信用较好,,,"['昨日发博1，阅读数1万+，互动数36', '获赞赏次数7', '视频累计播放量11.13亿']"
1617499760,石家庄公安网络发言人,欢迎光临石家庄市公安局官方微博，在这里您可以了解警方最新的资讯和便民措施。,1,2872197,1996,27862,河北 石家庄,m,True,河北石家庄市公安局官方微博,,2010-09-05 17:35:32,信用较好,,,['视频累计播放量689.2万']
7682558439,婉馨格格,时尚｜旅行｜美妆｜好物,,118362,122,52,其他,f,False,, ,2021-08-26 17:15:42,信用较好,,,['视频累计播放量2774']
1476810141,_BaTer,東藺 DONGLIN,,26632,651,2673,北京,m,False,,,2010-01-03 23:12:54,信用极好,,,"['昨日发博1，阅读数1000+，互动数24', '视频累计播放量538.1万']"
1994378651,Big_Hambuger,看神马呢？🐷,,3122,1112,3850,北京 朝阳区,f,False,,1995-12-16 射手座,2011-02-26 23:03:06,信用极好,,,['视频累计播放量769']
2434707180,西楼烟雨佳人,晚来天欲雪，能饮一杯无,,69,222,357,海外 乌克兰,f,False,,天蝎座,2011-09-30 18:01:57,信用较好,,中央音乐学院,['视频累计播放量3105']
5171974651,Darbeidax,废话很多,,132,248,457,其他,f,False,,金牛座,2014-06-07 17:59:00,信用较好,,,['视频累计播放量770']
6160752759,塩分oosugi-,＝洛言 | 大逆/逆转 | APEX | splatoon3 |  -亚双龙/喜成/夕心 | 严重相方洁癖-亚班🆖,,11,134,156,北京 朝阳区,f,False,,处女座,2017-03-01 08:48:27,信用较好,,,[]
7748934152,假如只有情绪没有jiazhi,想周末带几个朋友，走走停停看看北京,,18,30,27,北京,m,False,,1998-03-22 白羊座,2022-03-22 13:09:28,信用较好,,,[]
3007373425,拉倒吧就拉倒,别让我加班了,,168,544,2046,北京,m,False,, ,2012-10-14 10:13:31,信用较好,,北京理工大学,['视频累计播放量1474']
6305566222,脚踏实地一匹老骥,物物而不物于物,,36,397,593,北京 顺义区,f,False,,金牛座,2017-07-11 20:36:08,信用较好,,,['视频累计播放量459']
1860275553,姚岚女高音,青年女高音,,1253,558,5384,海外,f,True,音乐博主,双子座,2010-11-13 17:44:07,信用极好,深圳芬奇文化交流有限责任公司,,['视频累计播放量8557']
5445511505,蘭槑槑DAYTOY,我要赚钱去看有钱……,,10,33,735,贵州 贵阳,f,False,,1993-10-16 天秤座,2014-12-23 11:37:20,信用较好,,贵州民族大学,['视频累计播放量603']
1363161730,candyjt,Always find time for the things that make you feel happy to be alive. 🐝🐝🐝,,771,908,4074,其他,f,False,,双鱼座,2010-03-06 01:45:08,信用较好,天津,,['视频累计播放量51']
5191108712,塔子酱run,无欲则刚,,123,148,899,海外,m,False,,摩羯座,2014-06-23 16:46:52,信用较好,,,['视频累计播放量2611']
1966031393,一口就高兴,何以言，何能言，与谁言。,,1534,719,625,北京,f,False,,1984-08-11 狮子座,2011-02-13 09:42:04,信用较好,,沙河中学,['视频累计播放量1.4万']
6089794870,WUDANNiiii,,,154,212,364,其他,f,True,超话主持人（电视剧我的卡路里男孩超话） 微博剪辑视频博主,摩羯座,2016-12-30 00:11:28,信用较好,,,"['视频累计播放量18.8万', '微博剪辑视频博主']"
5233183748,zizhan-sis,灯塔水母。（忘记回关了请戳戳我，鞠躬🙇）,,278,285,382,北京,m,False,,处女座,2014-07-26 12:14:11,信用较好,美梦成真,,['视频累计播放量275']
5016159806,蘩跃应溟星延列,善意要泛滥·爱意要延缓,,258,1626,5059,海外 日本,f,False,,2002-02-16 水瓶座,2014-01-28 22:18:46,信用较好,,北京服装学院,['视频累计播放量3343']
2886414272,波妞_Mai,人生总会有不期而遇的温暖和生生不息的希望,,294,198,76,北京 海淀区,f,False,,1992-05-01 金牛座,2012-08-02 16:24:00,信用较好,,北京理工大学,[]
7388538108,KD爱吃可露丽,一露有你 情思不变💜💜💜,,2862,1519,3322,河南,m,True,超话粉丝大咖（赵露思超话）,2003-09-27 天秤座,2020-02-08 13:01:28,信用较好,,郑州大学,"['获赞赏次数14', '视频累计播放量2.3万']"
6506976831,要不你教教我改啥名,平平安安长命百岁,,65,679,2226,北京,f,False,, ,2018-03-13 22:12:43,信用较好,,,['视频累计播放量44']
6263888573,又须晴,大学生有点忙 有事私信~,,3084,1030,6272,北京,f,True,娱乐博主,天秤座,2017-05-30 22:46:39,信用较好,,北京外国语大学,['视频累计播放量1.3万']
3952144490,ASDFGHJKLqmzp,,,209,324,659,其他,f,False,, ,2013-12-22 20:49:07,信用极好,,,[]
2871742654,卷卷的x熊灰,暴躁网民，满身戾气,,178,597,1933,河南 周口,f,False,,1999-01-27 水瓶座,2012-07-16 13:59:56,信用较好,,,['视频累计播放量573']
2043585322,璐璐小嫚儿,,,675,367,6479,北京 东城区,f,False,, ,2011-03-28 11:04:52,信用较好,,,['视频累计播放量1.1万']
3791835381,羊羊Vip,世界上味道有千万种，我只眷恋你的体香！,,109838,72,2179,北京 朝阳区,m,True,财经博主,白羊座,2013-09-12 15:31:21,信用极好,,,"['昨日阅读数1000+，互动数8', '视频累计播放量111.1万']"
3145416142,曾杰3145416142,,,12,266,56,其他,f,False,, ,2013-01-26 00:57:51,信用较好,,,[]
7210560905,厄尔普斯别回头,未来可期吗？活在当下吧。,,30,295,2669,其他,f,False,, ,2019-06-28 15:49:07,信用较好,,,[]
1670738351,楚天音乐广播,中国十大创新电台，全国音乐电台前五强。湖北广播电视台长江云矩阵账号。楚天音乐广播在线收听：http://qingting.fm/channels/1289,1,302655,413,77760,湖北 武汉,f,True,楚天音乐广播电台官方微博,1995-10-30 天蝎座,2009-12-16 15:20:32,信用较好,楚天音乐广播,,"['昨日发博30，阅读数10万+，互动数73', '获赞赏次数3', '视频累计播放量318.9万']"
3642737783,小兔子暖暖forever,不管去哪儿，我都会快乐。,,12,92,7012,北京 朝阳区,f,False,,双子座,2013-07-20 14:36:34,信用较好,,,['视频累计播放量9010']
7182841644,青聚锦官城,,,275042,608,25863,四川,m,False,,1990-01-01 摩羯座,2019-06-06 17:28:08,信用较好,,,['视频累计播放量1524.8万']
3026898203,章鱼小黄子,爱你完美有瑕,,267,392,1427,其他,f,False,,处女座,2012-12-23 21:54:04,信用极好,,,['视频累计播放量11.2万']
7314767949,y欣哥打怪兽,大大世界里小小的一粒沙子.,,1,25,180,其他,f,False,,2004-08-25 处女座,2019-10-05 20:05:01,信用较好,,,['视频累计播放量1915']
5902169592,新北天地商旅中心,成都市成华区新北天地商贸旅游发展区官方微博,,4139,129,10250,四川,f,True,成都市成华区新北天地商贸旅游发展区促进中心,双子座,2016-04-19 10:25:30,信用较好,,,['视频累计播放量3.2万']
6482860809,世间一切争斗与我无关我要回田野,本女王暴脾气🐒禁止偷看，我说禁止偷看！,,27,323,3557,其他,f,False,, ,2018-02-10 13:30:38,信用较好,,,['视频累计播放量4246']
2341771593,大圣书斋,人生如雾亦如梦，缘生缘灭还自在~~~,,44841,1076,67180,其他,m,True,电视剧博主 头条文章作者,狮子座,2011-09-04 09:02:13,信用极好,百姓公益,树人大学,"['获赞赏次数15', '视频累计播放量35.3万', '电视剧博主']"
2649748673,篮球人大超,一位不懂篮球的篮球从业者 联系邮箱：lichao1027@163.com,,1247,862,4770,北京 东城区,m,True,体育博主 头条文章作者,金牛座,2012-03-06 17:33:39,信用极好,NBA,,"['视频累计播放量1.2万', '头条文章作者', '体育博主']"
3567412270,抚州临川发布,,,261403,342,161235,江西,f,True,抚州市临川区融媒体中心（抚州市临川区广播电视台）微博,2013-07-01 巨蟹座,2013-07-01 11:09:54,信用较好,抚州市临川区委宣传部,,['视频累计播放量14.7万']
2035277113,北客有来,北方人 纯的,,144,217,615,北京,f,False,,巨蟹座,2018-10-26 14:18:52,信用较好,,清华大学,['视频累计播放量1.6万']
6301010753,长弦月潇潇,💜❤️💜,,6333,2480,25019,江苏,f,False,,2000-09-13 处女座,2017-06-29 21:01:15,信用极好,,,"['获赞赏次数5', '视频累计播放量57.1万']"
1625877911,摩卡栗栗酱,我正在城楼观山景，耳听得城外乱纷纷,,726,798,3736,北京,f,False,,1995-06-04 双子座,2013-03-10 09:41:35,信用较好,,,['视频累计播放量1.6万']
7806681201,Tina-zm,像诗里纷飞的美丽章节,,1,37,460,其他,f,False,,2002-11-10 天蝎座,2022-12-09 17:33:17,信用一般,,,[]
2636463131,A0BUG,喜欢大自然和简单，想着像在沙滩捡贝壳一样去认识这个世界。,,95858,614,12881,其他,m,True,互联网科技博主,,2012-02-28 14:31:05,信用极好,,中国科学院,"['V指数 校园 50.84分', '校园领域 阅读数飙升', '昨日发博4，阅读数1万+，互动数20', '视频累计播放量30.8万']"
3957779568,陇南康县信访,,,833,1835,35113,甘肃 陇南,m,True,中共康县委人民政府信访局官方微博,金牛座,2013-12-27 10:51:16,信用较好,,,['视频累计播放量111']
7854516193,EirIys,碎碎念博 不建议关注,,89,189,628,其他,f,False,,狮子座,2023-07-18 20:11:35,信用一般,,,['视频累计播放量3284']
3033223573,洁猫咪3033223573,,,27,631,167,重庆,f,False,, ,2012-10-26 19:35:25,信用较好,,,[]
7308922945,晴天有时下好心情,生活的缝隙里，需要吃瓜娱乐一下自己，不至于窒息！,,10114,102,1768,广东,f,False,,1998-06-29 巨蟹座,2019-09-21 19:42:33,信用较好,自己家,,['视频累计播放量3656']
3179480364,暴走大脑_,Better me,,177,662,1683,北京 朝阳区,f,False,,2003-03-12 双鱼座,2013-02-04 18:37:48,信用较好,,,['视频累计播放量559']
3899482960,小楼无双,成年人最高的自律：“努力克制自己的反驳欲，学会赞美和闭嘴”,1,189444,269,25036,云南,m,True,摄影博主 微博原创视频博主 微博VLOG博主 超话粉丝大咖（昆明超话） 头条文章作者,1900-12-31 摩羯座,2013-11-12 14:43:31,信用极好,教育编外工作者,中国小学,"['昨日阅读数1000+，互动数16', '获赞赏次数32', '视频累计播放量3824万', '头条文章作者', '微博原创视频博主', '微博VLOG博主', '摄影博主']"
2416967903,鄂尔多斯融媒,鄂尔多斯市融媒体中心微博账号,1,433599,544,101023,内蒙古,m,True,鄂尔多斯市融媒体中心官方微博,,2011-10-18 11:00:53,信用较好,,,"['昨日发博22，阅读数10万+，互动数9', '视频累计播放量18万']"
2865470114,四川省泸沽湖景区,泸沽湖景区摩梭女儿国,,460312,283,16346,四川,f,True,四川省凉山彝族自治州泸沽湖旅游景区管理局官方微博,,2012-07-10 10:25:33,信用较好,,,"['旅游出行领域 阅读数飙升', '视频累计播放量67.2万']"
6031262583,糖很甜丫,我希望自己也是一颗星星,,322,296,18834,天津,f,False,,1997-12-23 摩羯座,2016-09-24 11:23:24,信用较好,,,['视频累计播放量14.6万']
1800397291,wxy王歆悦,我在等这世上唯一契合的灵魂,,1663,122,944,北京 海淀区,f,True,娱乐博主 超话粉丝大咖（徐滨超话）,狮子座,2010-08-22 21:24:06,信用极好,百度,中国石油大学,"['视频累计播放量20万', '娱乐博主']"
1000190874,智慧的王苏昂,,,291,486,309,北京,f,False,,1997-04-10 白羊座,2014-03-06 10:21:48,信用较好,,清华大学,[]
2626487711,甘肃消防,讲好消防故事 传播消防知识,1,469805,669,28451,甘肃 兰州,m,True,甘肃省消防救援总队官方微博,2012-02-22 双鱼座,2012-02-22 14:14:53,信用极好,,,['视频累计播放量549.2万']
7762462581,珉猫瑞雪rin_,你萌好,,532,772,1075,其他,f,False,,2007-03-11 双鱼座,2022-05-17 22:11:43,信用较好,,,['视频累计播放量1769']
6437327668,嘎子嘎嘎嘎嘎,奥斯卡最佳电影观众；2008《感动中国》年度人物特别奖；联合国2019年度《地球卫士奖》联合获奖人；2022年奥林匹克杯获得者,,43,105,1325,北京,m,True,超话粉丝大咖（李现超话）,狮子座,2018-01-29 17:52:45,信用较好,,,['视频累计播放量4640']
7073310547,广德楼戏园,,,1495,29,241,其他,m,True,北京广德楼文化发展有限责任公司官方微博, ,2019-04-11 12:14:43,信用一般,,,[]
6985716471,musiq_wonder,,,26,164,369,其他,m,False,,2001-05-22 双子座,2019-02-04 23:08:52,信用较好,,,['视频累计播放量137']
7785317584,清宵123456789,式神录-副团 点单:14703571665,,28,82,87,其他,m,False,, ,2022-08-25 21:52:09,信用一般,,,['视频累计播放量163']
7129811001,高陵融媒,,,12604,137,20713,其他,f,True,西安市高陵区融媒体中心官方微博, ,2019-05-10 09:46:59,信用较好,,,['视频累计播放量135.3万']
7830332031,方寸剧场FunTheatre,在这里，遇见另一座孤岛,,3533,75,186,上海 黄浦区,m,False,,狮子座,2023-03-30 12:16:02,信用较好,,,['视频累计播放量33万']
1242594004,enternal-sarah,但行好事莫问前程 现阶段不代占，勿询,,526,358,2850,广东 广州,f,False,,双子座,2013-09-07 07:34:45,信用较好,,,['视频累计播放量2.7万']
